Movie,movieRating,potentialUserId,potentialFactor
American Wedding,5,1664010,5271.62202
Citizen Toxie: The Toxic Avenger IV,5,1664010,5271.62202
Biker Boyz,5,1664010,5271.62202
Cheats,5,1664010,5271.62202
Russell Simmons Presents Def Poetry: Season 2,5,1664010,5271.62202
The Hee Haw Collection: Vol. 3,5,1664010,5271.62202
Riding Giants,5,1664010,5271.62202
Midsomer Murders: Tainted Fruit,5,1664010,5271.62202
Yeah Right!,5,1664010,5271.62202
WWE: Unforgiven 2004,5,1664010,5271.62202
Signs,5,1664010,5271.62202
Boy Meets Boy: Season 1,5,1664010,5271.62202
Henry VIII,5,1664010,5271.62202
Bob Dylan: MTV Unplugged,5,1664010,5271.62202
Snow Dogs,5,1664010,5271.62202
The Lost Battalion,5,1664010,5271.62202
Dark Angel: Season 2,5,1664010,5271.62202
White Chicks,5,1664010,5271.62202
WWE: No Mercy 2004,5,1664010,5271.62202
The Tick: The Entire Series,5,1664010,5271.62202
The Piano Teacher,5,1664010,5271.62202
Terminator 3: Rise of the Machines,5,1664010,5271.62202
The Sopranos: Season 4,5,1664010,5271.62202
George Carlin: Complaints and Grievances,5,1664010,5271.62202
The Rookie,5,1664010,5271.62202
Dickie Roberts: Former Child Star,5,1664010,5271.62202
Kurosawa: A Documentary on the Acclaimed Director,5,1664010,5271.62202
Steve-O: The Early Years,5,1664010,5271.62202
Gay Weddings,5,1664010,5271.62202
Love's Enduring Promise,5,1664010,5271.62202
Raise Your Voice,5,1664010,5271.62202
Curb Your Enthusiasm: Season 4,5,1664010,5271.62202
Bubble Boy,5,1664010,5271.62202
Ginger Snaps 2: Unleashed,5,1664010,5271.62202
Out of Time,5,1664010,5271.62202
XXX: Special Edition,5,1664010,5271.62202
What a Girl Wants,5,1664010,5271.62202
I'm Not Scared,5,1664010,5271.62202
Hell House,5,1664010,5271.62202
VeggieTales: The Wonderful World of Auto-tainment,5,1664010,5271.62202
The Deep End,5,1664010,5271.62202
Till Human Voices Wake Us,5,1664010,5271.62202
She Gets What She Wants,5,1664010,5271.62202
Prison Song,5,1664010,5271.62202
Manor House,5,1664010,5271.62202
Midsomer Murders: Ring Out Your Dead,5,1664010,5271.62202
10000 Black Men Named George,5,1664010,5271.62202
Absolutely Fabulous: Series 5,5,1664010,5271.62202
The Caveman's Valentine,5,1664010,5271.62202
Now and Then Here and There: Vol. 2: Flight and Fall,5,1664010,5271.62202
The Stepford Wives,5,1664010,5271.62202
Into the Sun,5,1664010,5271.62202
Session 9,5,1664010,5271.62202
VeggieTales: Duke and the Great Pie War,5,1664010,5271.62202
Rugrats All Grown Up: Growing Up Changes Everything,5,1664010,5271.62202
Bruce Springsteen and The E Street Band: Live in Barcelona,5,1664010,5271.62202
Mean Girls,5,1664010,5271.62202
Head of State,5,1664010,5271.62202
The Hot Chick,5,1664010,5271.62202
Tsukihime Lunar Legend,5,1664010,5271.62202
The Majestic,5,1664010,5271.62202
Mona Lisa Smile,5,1664010,5271.62202
The World of Narue,5,1664010,5271.62202
A Knight's Tale,5,1664010,5271.62202
The Wool Cap,5,1664010,5271.62202
Fat Girl,5,1664010,5271.62202
ECW: The Best of Cactus Jack,5,1664010,5271.62202
Consequence,5,1664010,5271.62202
Gravion,5,1664010,5271.62202
Dinner for Five: Season 1,5,1664010,5271.62202
UFC 48: Ultimate Fighting Championship: Payback,5,1664010,5271.62202
Lost and Delirious,5,1664010,5271.62202
Scary Movie 3,5,1664010,5271.62202
Monsieur Ibrahim,5,1664010,5271.62202
Sideways,5,1664010,5271.62202
Returner,5,1664010,5271.62202
In the Cut,5,1664010,5271.62202
How High,5,1664010,5271.62202
Unconditional Love,5,1664010,5271.62202
Circuit,5,1664010,5271.62202
ECW: One Night Stand,5,1664010,5271.62202
Midsomer Murders: Murder on St. Malley's Day,5,1664010,5271.62202
Runaway Jury,5,1664010,5271.62202
Kim Possible: The Secret Files,5,1664010,5271.62202
XXX: State of the Union,5,1664010,5271.62202
Heat Guy J,5,1664010,5271.62202
The Inspector Lynley Mysteries: A Great Deliverance,5,1664010,5271.62202
ECW: Wrestlepalooza '97,5,1664010,5271.62202
Dead in the Water,5,1664010,5271.62202
Heart: Alive in Seattle,5,1664010,5271.62202
Love Hina Again: The Movie,5,1664010,5271.62202
Gracie's Choice,5,1664010,5271.62202
Crimson Gold,5,1664010,5271.62202
Hometown Legend,5,1664010,5271.62202
Sealab 2021: Season 1,5,1664010,5271.62202
Marci X,5,1664010,5271.62202
The Adventures of Tom Thumb and Thumbelina,5,1664010,5271.62202
Lord of the Rings: The Return of the King: Extended Edition,5,1664010,5271.62202
A Man Apart,5,1664010,5271.62202
Midsomer Murders: Who Killed Cock Robin?,5,1664010,5271.62202
Luster,5,1664010,5271.62202
Human Nature,5,1664010,5271.62202
In the Realms of the Unreal,5,1664010,5271.62202
The Ballad of Jack and Rose,5,1664010,5271.62202
Monk: Season 2,5,1664010,5271.62202
Mean Machine,5,1664010,5271.62202
Blue's Clues: Blue Talks,5,1664010,5271.62202
Bojangles,5,1664010,5271.62202
Big Fish,5,1664010,5271.62202
Gone But Not Forgotten,5,1664010,5271.62202
You'll Get Over It,5,1664010,5271.62202
Hollywood Ending,5,1664010,5271.62202
AC/DC: Family Jewels,5,1664010,5271.62202
Paparazzi,5,1664010,5271.62202
Eagles: Farewell I Tour: Live from Melbourne,5,1664010,5271.62202
CKY4,5,1664010,5271.62202
RahXephon: The Motion Picture,5,1664010,5271.62202
Mezzo,5,1664010,5271.62202
Danny in the Sky,5,1664010,5271.62202
Sunshine State,5,1664010,5271.62202
World Poker Tour: Season 2,5,1664010,5271.62202
Family Guy: Vol. 2: Season 3,5,1664010,5271.62202
Urban Legends: Bloody Mary,5,1664010,5271.62202
Batman: Mystery of the Batwoman,5,1664010,5271.62202
Magical Shopping Arcade Abenobashi,5,1664010,5271.62202
A Thief of Time,5,1664010,5271.62202
Rugrats Go Wild,5,1664010,5271.62202
Eloise at the Plaza,5,1664010,5271.62202
Meet the Fockers,5,1664010,5271.62202
13 Going on 30,5,1664010,5271.62202
Farmingville: POV,5,1664010,5271.62202
Penn & Teller: Bullsh*t!: Season 1,5,1664010,5271.62202
Sex and the City: Season 4,5,1664010,5271.62202
Hedwig and the Angry Inch,5,1664010,5271.62202
Laguna Beach: Season 1,5,1664010,5271.62202
Soul Plane,5,1664010,5271.62202
Unleashed,5,1664010,5271.62202
Clifford: King Clifford / Be My Big Red Valentine,5,1664010,5271.62202
Young Adam,5,1664010,5271.62202
Harry Potter and the Sorcerer's Stone,5,1664010,5271.62202
White Oleander,5,1664010,5271.62202
The Country Bears,5,1664010,5271.62202
The Mists of Avalon,5,1664010,5271.62202
The Inspector Lynley Mysteries: A Cry for Justice,5,1664010,5271.62202
Rings,5,1664010,5271.62202
The X-Files: Season 9,5,1664010,5271.62202
The Flaming Lips: The Fearless Freaks,5,1664010,5271.62202
Space Station: IMAX,5,1664010,5271.62202
Bruce Almighty,5,1664010,5271.62202
Love on a Diet,5,1664010,5271.62202
Dragon Tales: It's Cool to Be Me!,5,1664010,5271.62202
Love Hina: Spring Movie,5,1664010,5271.62202
The Assassination of Richard Nixon,5,1664010,5271.62202
VeggieTales: Dave and the Giant Pickle,5,1664010,5271.62202
Monday Night Mayhem,5,1664010,5271.62202
"Ron White: They Call Me ""Tater Salad""",5,1664010,5271.62202
The Shield: Season 3,5,1664010,5271.62202
Cellular,5,1664010,5271.62202
Collateral Damage,5,1664010,5271.62202
The Count of Monte Cristo,5,1664010,5271.62202
Swimfan,5,1664010,5271.62202
RoboCop: Crash and Burn,5,1664010,5271.62202
Prime Suspect 6,5,1664010,5271.62202
Hot Wheels: World Race,5,1664010,5271.62202
Ronald Reagan: A Legacy Remembered,5,1664010,5271.62202
The Land Before Time X: The Great Longneck Migration,5,1664010,5271.62202
Irreversible,5,1664010,5271.62202
Kung Fu Hustle,5,1664010,5271.62202
Bare Witness,5,1664010,5271.62202
Larry the Cable Guy: Git-R-Done,5,1664010,5271.62202
Vampires: The Turning,5,1664010,5271.62202
The Glass House,5,1664010,5271.62202
Gilmore Girls: Season 4,5,1664010,5271.62202
Path to War,5,1664010,5271.62202
Pokemon Heroes: The Movie,5,1664010,5271.62202
Be Cool,5,1664010,5271.62202
She Hate Me,5,1664010,5271.62202
Elaine Stritch: At Liberty,5,1664010,5271.62202
Cruel Intentions 3,5,1664010,5271.62202
The Magdalene Sisters,5,1664010,5271.62202
Maryam,5,1664010,5271.62202
Curb Your Enthusiasm: Season 2,5,1664010,5271.62202
Yu-Gi-Oh!: Season 3,5,1664010,5271.62202
Wanda Sykes: Tongue Untied,5,1664010,5271.62202
The Brown Bunny,5,1664010,5271.62202
The Punisher,5,1664010,5271.62202
Repli-Kate,5,1664010,5271.62202
The United States of Leland,5,1664010,5271.62202
Prince Charming,5,1664010,5271.62202
Last Orders,5,1664010,5271.62202
Trembling Before G-d,5,1664010,5271.62202
Big Fat Liar,5,1664010,5271.62202
SpongeBob SquarePants: Tales From the Deep,5,1664010,5271.62202
Joni Mitchell: Woman of Heart and Mind,5,1664010,5271.62202
Denis Leary: The Complete Denis Leary,5,1664010,5271.62202
The Hitcher II: I've Been Waiting,5,1664010,5271.62202
Paycheck,5,1664010,5271.62202
Love Comes Softly,5,1664010,5271.62202
Saved!,5,1664010,5271.62202
Dora the Explorer: Dora's Fairytale Adventure,5,1664010,5271.62202
Bob the Builder: Can We Fix It?,5,1664010,5271.62202
Shark Tale,5,1664010,5271.62202
The Dancer Upstairs,5,1664010,5271.62202
Las Vegas: Season 2,5,1664010,5271.62202
The Amityville Horror,5,1664010,5271.62202
Far from Heaven,5,1664010,5271.62202
Cats & Dogs,5,1664010,5271.62202
Superbabies: Baby Geniuses 2,5,1664010,5271.62202
Liam,5,1664010,5271.62202
I Do (But I Don't),5,1664010,5271.62202
Tom and Jerry: Spotlight Collection: Vol. 1,5,1664010,5271.62202
Reba: Season 1,5,1664010,5271.62202
The Gathering Storm,5,1664010,5271.62202
Manito,5,1664010,5271.62202
Willard,5,1664010,5271.62202
The Fast Runner,5,1664010,5271.62202
CSI: New York: Season 1,5,1664010,5271.62202
Voices of a Distant Star,5,1664010,5271.62202
Category 6: Day of Destruction,5,1664010,5271.62202
Welcome to Collinwood,5,1664010,5271.62202
Rivers and Tides,5,1664010,5271.62202
Little House on the Prairie: As Long as We Are Together,5,1664010,5271.62202
The Five Obstructions,5,1664010,5271.62202
Allosaurus: A Walking with Dinosaurs Special,5,1664010,5271.62202
The Magic School Bus: Super Sports Fun,5,1664010,5271.62202
Lone Wolf and Cub 2: Baby Cart at the River Styx,5,1664010,5271.62202
Sarah McLachlan: Afterglow Live,5,1664010,5271.62202
Child Star: The Shirley Temple Story,5,1664010,5271.62202
Dragon Tales: Let's Share! Let's Play!,5,1664010,5271.62202
Bionicle 2: Legends of Metru Nui,5,1664010,5271.62202
Wisegirls,5,1664010,5271.62202
Jersey Girl,5,1664010,5271.62202
Tortilla Soup,5,1664010,5271.62202
End of the Century: The Story of the Ramones,5,1664010,5271.62202
In the Time of the Butterflies,5,1664010,5271.62202
Justice League Unlimited: Joining Forces,5,1664010,5271.62202
Scooby-Doo and the Loch Ness Monster,5,1664010,5271.62202
The Original Latin Kings of Comedy,5,1664010,5271.62202
Laws of Attraction,5,1664010,5271.62202
MXP: Most Extreme Primate,5,1664010,5271.62202
The Twilight Zone: Season 1,5,1664010,5271.62202
The Work of Director Spike Jonze,5,1664010,5271.62202
Aberdeen,5,1664010,5271.62202
Intacto,5,1664010,5271.62202
Crocodile Dundee in Los Angeles,5,1664010,5271.62202
Ghost in the Shell 2: Innocence,5,1664010,5271.62202
Darkness Falls,5,1664010,5271.62202
House of Sand and Fog,5,1664010,5271.62202
Jeepers Creepers,5,1664010,5271.62202
Saturday Night Live: The Best of Jimmy Fallon,5,1664010,5271.62202
Scooby-Doo and the Cyber Chase,5,1664010,5271.62202
Family Business: Season 1,5,1664010,5271.62202
Dagon,5,1664010,5271.62202
The Wire: Season 1,5,1664010,5271.62202
Tarnation,5,1664010,5271.62202
Dogtown and Z-Boys,5,1664010,5271.62202
The Skulls 2,5,1664010,5271.62202
Kontroll,5,1664010,5271.62202
Pearl Jam: Live at the Garden,5,1664010,5271.62202
50 First Dates,5,1664010,5271.62202
The Iceman Interviews,5,1664010,5271.62202
The Joe Schmo Show: Uncensored: Season 1,5,1664010,5271.62202
Who is Cletis Tout?,5,1664010,5271.62202
Honey,5,1664010,5271.62202
Scrubs: Season 1,5,1664010,5271.62202
Bob the Builder: Teamwork,5,1664010,5271.62202
Sin,5,1664010,5271.62202
Wonderland,5,1664010,5271.62202
Coupling: Season 4,5,1664010,5271.62202
Big Shot: Confessions of a Campus Bookie,5,1664010,5271.62202
Beyond Borders,5,1664010,5271.62202
Wet Hot American Summer,5,1664010,5271.62202
Reno 911: Season 1,5,1664010,5271.62202
K-19: The Widowmaker,5,1664010,5271.62202
Dawson's Creek: Series Finale,5,1664010,5271.62202
Changing Lanes,5,1664010,5271.62202
Halloween: Resurrection,5,1664010,5271.62202
LeapFrog: Math Circus,5,1664010,5271.62202
Rose Red,5,1664010,5271.62202
Wonderfalls: The Complete Series,5,1664010,5271.62202
Together,5,1664010,5271.62202
WWE: Rob Van Dam: One of a Kind,5,1664010,5271.62202
Dog Soldiers,5,1664010,5271.62202
The Shield: Season 1,5,1664010,5271.62202
Whale Rider,5,1664010,5271.62202
The Pacifier,5,1664010,5271.62202
Noir,5,1664010,5271.62202
WWE: Hard Knocks: The Chris Benoit Story,5,1664010,5271.62202
Highwaymen,5,1664010,5271.62202
X-Men: Evolution: Season 2,5,1664010,5271.62202
Tomcats,5,1664010,5271.62202
Power and Terror: Noam Chomsky in Our Times,5,1664010,5271.62202
The City of No Limits,5,1664010,5271.62202
Coral Reef Adventure,5,1664010,5271.62202
Balseros,5,1664010,5271.62202
Concert for George,5,1664010,5271.62202
Led Zeppelin,5,1664010,5271.62202
In America,5,1664010,5271.62202
To Be and To Have,5,1664010,5271.62202
The Murder of Emmett Till: American Experience,5,1664010,5271.62202
The Smashing Machine,5,1664010,5271.62202
Disney Princess Stories: Vol. 2: Tales of Friendship,5,1664010,5271.62202
Firestarter 2: Rekindled,5,1664010,5271.62202
The Haunted Mansion,5,1664010,5271.62202
Harry Potter and the Prisoner of Azkaban,5,1664010,5271.62202
Before Sunset,5,1664010,5271.62202
Driven,5,1664010,5271.62202
UFC 46: Ultimate Fighting Championship: Super Natural,5,1664010,5271.62202
Epoch: Evolution,5,1664010,5271.62202
Alien Hunter,5,1664010,5271.62202
Justice League: Paradise Lost,5,1664010,5271.62202
Hilary Duff: The Girl Can Rock,5,1664010,5271.62202
Shade,5,1664010,5271.62202
Taboo Tuesday,5,1664010,5271.62202
Melinda and Melinda,5,1664010,5271.62202
Boys Life 4: Four Play,5,1664010,5271.62202
Penn & Teller: Bullsh*t!: Season 2,5,1664010,5271.62202
Bound by Lies,5,1664010,5271.62202
Bandits,5,1664010,5271.62202
Road to Perdition,5,1664010,5271.62202
Along Came Polly,5,1664010,5271.62202
Gothika,5,1664010,5271.62202
Baywatch: Hawaiian Wedding,5,1664010,5271.62202
Leaving Metropolis,5,1664010,5271.62202
Thomas & Friends: Steamies vs. Diesels,5,1664010,5271.62202
Alias: Season 3,5,1664010,5271.62202
Closer,5,1664010,5271.62202
P.S.,5,1664010,5271.62202
Denied,5,1664010,5271.62202
Deliver Us From Eva,5,1664010,5271.62202
Little House on the Prairie: Journey in the Spring,5,1664010,5271.62202
The Safety of Objects,5,1664010,5271.62202
My Summer of Love,5,1664010,5271.62202
Meet the Browns,5,1664010,5271.62202
Kangaroo Jack: G'Day USA,5,1664010,5271.62202
Blue Collar Comedy Tour: The Movie,5,1664010,5271.62202
Joshua,5,1664010,5271.62202
Chris Rock: Never Scared,5,1664010,5271.62202
Boa,5,1664010,5271.62202
Chasing Liberty,5,1664010,5271.62202
Young Black Stallion,5,1664010,5271.62202
Roast of Denis Leary: Uncensored,5,1664010,5271.62202
Cedric the Entertainer Presents,5,1664010,5271.62202
Saturday Night Live: The Best of Dan Aykroyd,5,1664010,5271.62202
Johnson County War,5,1664010,5271.62202
BaadAssss Cinema,5,1664010,5271.62202
Control Room,5,1664010,5271.62202
Blue Car,5,1664010,5271.62202
Kangaroo Jack,5,1664010,5271.62202
Earthsea,5,1664010,5271.62202
Panic Room,5,1664010,5271.62202
I Robot,5,1664010,5271.62202
Johnson Family Vacation,5,1664010,5271.62202
Poirot: Murder in Mesopotamia,5,1664010,5271.62202
The League of Extraordinary Gentlemen,5,1664010,5271.62202
Downfall,5,1664010,5271.62202
61*,5,1664010,5271.62202
Variable Geo,5,1664010,5271.62202
Race to Space,5,1664010,5271.62202
Rugrats: Decade in Diapers,5,1664010,5271.62202
Joint Security Area,5,1664010,5271.62202
Skins,5,1664010,5271.62202
Species III,5,1664010,5271.62202
Further Tales of the City,5,1664010,5271.62202
Get Over It,5,1664010,5271.62202
Corky Romano,5,1664010,5271.62202
Antwone Fisher,5,1664010,5271.62202
Midsomer Murders: Market for Murder,5,1664010,5271.62202
21 Grams,5,1664010,5271.62202
Chicago,5,1664010,5271.62202
e-Dreams,5,1664010,5271.62202
The Rise and Fall of ECW,5,1664010,5271.62202
Issues 101,5,1664010,5271.62202
Black Mask 2: City of Masks,5,1664010,5271.62202
Wildboyz: Season 2,5,1664010,5271.62202
Nowhere in Africa,5,1664010,5271.62202
Good Advice,5,1664010,5271.62202
Walking with Cavemen,5,1664010,5271.62202
Agatha Christie's Poirot: Death on the Nile,5,1664010,5271.62202
Buying the Cow,5,1664010,5271.62202
Faster,5,1664010,5271.62202
The Cheetah Girls,5,1664010,5271.62202
The Matrix: Revisited,5,1664010,5271.62202
Lords of Dogtown,5,1664010,5271.62202
Wit,5,1664010,5271.62202
Alias: Season 1,5,1664010,5271.62202
Sin City,5,1664010,5271.62202
Fairly Oddparents: Channel Chasers,5,1664010,5271.62202
A Little Snow Fairy Sugar: Special,5,1664010,5271.62202
As Time Goes By: You Must Remember This,5,1664010,5271.62202
Scooby-Doo 2: Monsters Unleashed,5,1664010,5271.62202
Dave Matthews Band: The Central Park Concert,5,1664010,5271.62202
Saved by the Bell: Season 5,5,1664010,5271.62202
Ansel Adams: American Experience,5,1664010,5271.62202
Being Julia,5,1664010,5271.62202
The Chronicles of Riddick,5,1664010,5271.62202
No Man's Land,5,1664010,5271.62202
By Brakhage: An Anthology,5,1664010,5271.62202
Recess: School's Out,5,1664010,5271.62202
Classic Albums: Metallica: The Black Album,5,1664010,5271.62202
Greg the Bunny,5,1664010,5271.62202
Maybe Baby,5,1664010,5271.62202
Legally Blonde 2: Red White & Blonde,5,1664010,5271.62202
Outkast: The Videos,5,1664010,5271.62202
Dora the Explorer: It's a Party!,5,1664010,5271.62202
Jim Breuer: Hardcore,5,1664010,5271.62202
Life and Debt,5,1664010,5271.62202
Agatha Christie's Poirot: The Hollow,5,1664010,5271.62202
Along Came a Spider,5,1664010,5271.62202
Diamond Men,5,1664010,5271.62202
The O.C.: Season 2,5,1664010,5271.62202
Against the Ropes,5,1664010,5271.62202
George Lopez: Why You Crying?,5,1664010,5271.62202
Playmakers,5,1664010,5271.62202
The Bone Snatcher,5,1664010,5271.62202
Close Your Eyes,5,1664010,5271.62202
Monster,5,1664010,5271.62202
Carandiru,5,1664010,5271.62202
Back to the Secret Garden,5,1664010,5271.62202
Jet Lag,5,1664010,5271.62202
Tenchi Muyo GXP,5,1664010,5271.62202
Nip/Tuck: Season 2,5,1664010,5271.62202
The Story of the Weeping Camel,5,1664010,5271.62202
FahrenHYPE 9/11,5,1664010,5271.62202
House of Wax,5,1664010,5271.62202
Underworld,5,1664010,5271.62202
Austin Powers in Goldmember,5,1664010,5271.62202
